timestamp,temp_gpu,vram_used_mb,vram_total_mb,power_w,gpu_util_pct,sm_clock_mhz,time_sec
1784898032.6339102,55,5009.44,16376.0,242.3,92,2745,11.328551530838013
1784898032.8840609,55,5009.44,16376.0,242.3,92,2745,11.578702211380005
1784898033.1342123,55,5009.44,16376.0,242.87,90,2745,11.828853607177734
1784898033.3843558,55,5009.44,16376.0,242.87,90,2745,12.078997135162354
1784898033.6345131,54,5009.44,16376.0,242.45,92,2745,12.32915449142456
1784898033.8846836,54,5009.44,16376.0,242.45,92,2745,12.579324960708618
1784898034.1348352,55,5009.44,16376.0,243.39,96,2745,12.829476594924927
1784898034.3858767,55,5009.44,16376.0,243.39,96,2745,13.080518007278442
1784898034.636032,55,5009.44,16376.0,243.92,95,2745,13.330673456192017
1784898034.8861854,55,5009.44,16376.0,243.92,95,2745,13.580826759338379
1784898035.1363194,55,5009.44,16376.0,243.24,91,2745,13.830960750579834
1784898035.3864853,55,5009.44,16376.0,243.24,91,2745,14.081126689910889
1784898035.6366744,56,5009.44,16376.0,242.94,91,2745,14.331315755844116
1784898035.8868291,56,5009.44,16376.0,242.94,91,2745,14.581470489501953
1784898036.136974,56,5009.44,16376.0,242.59,92,2745,14.831615447998047
1784898036.3871245,56,5009.44,16376.0,242.59,92,2745,15.08176589012146
1784898036.637279,56,5009.44,16376.0,243.74,93,2745,15.331920385360718
1784898036.8874345,56,5009.44,16376.0,243.74,93,2745,15.582075834274292
1784898037.1375701,54,5009.44,16376.0,243.82,94,2745,15.8322114944458
1784898037.3877141,54,5009.44,16376.0,243.82,94,2745,16.082355499267578
1784898037.6378512,57,5009.44,16376.0,244.32,95,2745,16.33249258995056
1784898037.8880594,57,5009.44,16376.0,244.32,95,2745,16.582700729370117
1784898038.1383173,57,5009.44,16376.0,244.44,92,2745,16.832958698272705
1784898038.3884628,57,5009.44,16376.0,244.44,92,2745,17.083104133605957
1784898038.6386075,57,5009.44,16376.0,244.77,90,2745,17.33324885368347
1784898038.8887513,57,5009.44,16376.0,244.77,90,2745,17.58339262008667
1784898039.1388965,56,5009.44,16376.0,244.07,92,2745,17.833537817001343
1784898039.3890126,56,5009.44,16376.0,244.07,92,2745,18.083653926849365
1784898039.6391344,56,5009.44,16376.0,244.08,95,2745,18.333775758743286
1784898039.8892608,56,5009.44,16376.0,244.08,95,2745,18.58390212059021
1784898040.1393812,57,5009.44,16376.0,244.05,95,2745,18.834022521972656
1784898040.3895361,57,5009.44,16376.0,244.05,95,2745,19.084177494049072
1784898040.639674,57,5009.44,16376.0,244.09,92,2745,19.334315299987793
1784898040.8898084,57,5009.44,16376.0,244.09,92,2745,19.584449768066406
1784898041.1399612,57,5009.44,16376.0,243.7,90,2745,19.83460259437561
1784898041.3900888,57,5009.44,16376.0,243.7,90,2745,20.08473014831543
1784898041.6402926,57,5009.44,16376.0,242.59,93,2745,20.33493399620056
1784898041.8904371,57,5009.44,16376.0,242.59,93,2745,20.585078477859497
1784898042.1405509,57,5009.44,16376.0,242.06,93,2745,20.83519220352173
1784898042.3906913,57,5009.44,16376.0,242.06,93,2745,21.08533263206482
1784898042.6408412,58,5009.44,16376.0,242.6,92,2745,21.335482597351074
1784898042.89099,58,5009.44,16376.0,242.6,92,2745,21.585631370544434
1784898043.1411479,58,5009.44,16376.0,243.76,91,2745,21.8357892036438
1784898043.391277,58,5009.44,16376.0,243.76,91,2745,22.085918426513672
1784898043.641409,58,5009.44,16376.0,245.25,92,2745,22.336050271987915
1784898043.8915863,58,5009.44,16376.0,245.25,92,2745,22.586227655410767
1784898044.141765,58,5009.44,16376.0,245.68,95,2745,22.836406469345093
1784898044.391902,58,5009.44,16376.0,245.68,95,2745,23.086543321609497
1784898044.6420355,58,5009.44,16376.0,245.95,96,2745,23.336676836013794
1784898044.8923128,58,5009.38,16376.0,245.95,96,2745,23.58695411682129
1784898045.142493,59,5021.69,16376.0,242.62,92,2745,23.83713436126709
1784898045.3926868,59,5021.69,16376.0,242.62,92,2745,24.0873281955719
1784898045.6428564,59,5023.06,16376.0,241.82,92,2745,24.33749771118164
1784898045.8930202,59,5023.06,16376.0,241.82,92,2745,24.587661504745483
1784898046.1431952,59,5023.06,16376.0,244.23,95,2745,24.837836503982544
1784898046.393297,59,5023.06,16376.0,244.23,95,2745,25.08793830871582
1784898046.6434348,58,5023.06,16376.0,244.39,95,2745,25.33807611465454
1784898046.8935816,58,5036.38,16376.0,244.39,95,2745,25.588222980499268
1784898047.1437433,58,5040.12,16376.0,240.34,92,2745,25.8383846282959
1784898047.3939283,58,5026.12,16376.0,240.34,92,2745,26.08856964111328
1784898047.6441038,57,5026.12,16376.0,238.15,92,2745,26.3387451171875
1784898047.8942995,57,5025.94,16376.0,238.15,92,2745,26.588940858840942
1784898048.144465,59,5025.94,16376.0,243.01,96,2745,26.83910632133484
1784898048.3946066,59,5025.94,16376.0,243.01,96,2745,27.089247941970825
1784898048.6447392,60,5025.94,16376.0,246.51,95,2745,27.339380502700806
1784898048.8948634,60,5024.88,16376.0,246.51,95,2745,27.589504718780518
1784898049.145963,60,5024.88,16376.0,247.32,92,2745,27.840604305267334
1784898049.3961308,60,5024.88,16376.0,247.32,92,2745,28.09077215194702
1784898049.6463234,59,5024.88,16376.0,247.04,90,2745,28.340964794158936
1784898049.8964784,59,5024.88,16376.0,247.04,90,2745,28.59111976623535
1784898050.1466224,59,5024.88,16376.0,246.59,92,2745,28.84126377105713
1784898050.396775,59,5024.88,16376.0,246.59,92,2745,29.091416358947754
1784898050.6469402,60,5024.88,16376.0,246.73,95,2745,29.34158158302307
1784898050.8970854,60,5024.88,16376.0,246.73,95,2745,29.591726779937744
1784898051.1472378,60,5023.06,16376.0,247.25,96,2745,29.84187912940979
1784898051.3973944,60,5023.06,16376.0,247.25,96,2745,30.09203577041626
1784898051.6475835,60,5023.06,16376.0,247.68,90,2745,30.342224836349487
1784898051.8977587,60,5023.06,16376.0,247.68,90,2745,30.592400074005127
1784898052.1479087,60,5011.75,16376.0,247.56,92,2745,30.842550039291382
1784898052.39805,60,5011.75,16376.0,247.56,92,2745,31.09269142150879
1784898052.648281,51,5011.75,16376.0,243.91,71,2745,31.34292244911194
