timestamp,temp_gpu,vram_used_mb,vram_total_mb,power_w,gpu_util_pct,sm_clock_mhz,time_sec
1784754178.5060186,34,1411.06,16376.0,19.98,14,210,235.70550060272217
1784754178.7561731,34,1411.06,16376.0,19.89,10,210,235.95565509796143
1784754179.0063114,34,1411.06,16376.0,19.89,10,210,236.2057933807373
1784754179.256477,34,1411.06,16376.0,19.97,15,210,236.45595908164978
1784754179.5066621,34,1411.06,16376.0,19.97,15,210,236.70614409446716
1784754179.7568357,34,1411.06,16376.0,20.02,14,210,236.95631766319275
1784754180.007012,34,1411.06,16376.0,20.02,14,210,237.2064938545227
1784754180.2571948,34,1411.06,16376.0,19.87,13,210,237.45667672157288
1784754180.507317,34,1411.06,16376.0,19.87,13,210,237.70679903030396
1784754180.7574687,34,1411.06,16376.0,19.76,14,210,237.95695066452026
1784754181.0076401,34,1411.06,16376.0,19.76,14,210,238.20712208747864
1784754181.2578087,34,1411.06,16376.0,19.67,7,210,238.45729064941406
1784754181.5079868,34,1411.06,16376.0,19.67,7,210,238.70746874809265
1784754181.7581706,34,1411.06,16376.0,19.71,15,210,238.95765256881714
1784754182.0083597,34,1411.06,16376.0,19.71,15,210,239.20784163475037
1784754182.258553,34,1411.06,16376.0,19.78,7,210,239.45803499221802
1784754182.5087464,34,1411.06,16376.0,19.78,7,210,239.70822834968567
1784754182.7589357,34,1411.06,16376.0,19.92,16,210,239.95841765403748
1784754183.0091197,34,1411.06,16376.0,19.92,16,210,240.20860171318054
1784754183.2592974,34,1411.06,16376.0,19.81,9,210,240.45877933502197
1784754183.5094573,34,1411.06,16376.0,19.92,9,210,240.70893931388855
1784754183.7596376,34,1411.06,16376.0,19.92,16,210,240.95911955833435
1784754184.0098145,34,1411.06,16376.0,19.94,16,210,241.20929646492004
1784754184.2599907,34,1411.06,16376.0,19.94,10,210,241.45947265625
1784754184.5101843,34,1411.06,16376.0,19.96,19,210,241.70966625213623
1784754184.7603395,34,1411.06,16376.0,19.96,19,210,241.95982146263123
1784754185.010518,34,1411.06,16376.0,19.88,8,210,242.21000003814697
1784754185.2606928,34,1411.06,16376.0,19.88,8,210,242.46017479896545
1784754185.5108755,34,1411.06,16376.0,19.82,15,210,242.71035742759705
1784754185.7610672,34,1411.06,16376.0,19.82,15,210,242.96054911613464
1784754186.0112698,34,1411.06,16376.0,19.73,11,210,243.21075177192688
1784754186.261437,34,1411.06,16376.0,19.73,11,210,243.46091890335083
1784754186.511618,34,1411.06,16376.0,19.75,12,210,243.71109986305237
1784754186.761787,34,1411.06,16376.0,19.75,12,210,243.96126890182495
1784754187.0119438,34,1411.06,16376.0,19.68,7,210,244.21142578125
1784754187.2621126,34,1411.06,16376.0,19.68,7,210,244.461594581604
1784754187.51228,34,1411.06,16376.0,19.66,14,210,244.71176195144653
1784754187.7624397,34,1411.06,16376.0,19.66,14,210,244.96192169189453
1784754188.0126023,34,1411.06,16376.0,19.67,10,210,245.21208429336548
1784754188.262763,34,1411.06,16376.0,19.67,10,210,245.4622449874878
1784754188.5129266,34,1411.06,16376.0,19.7,11,210,245.71240854263306
1784754188.76309,34,1411.06,16376.0,19.7,11,210,245.96257185935974
1784754189.0132725,34,1411.06,16376.0,19.55,11,210,246.21275448799133
1784754189.2634416,34,1411.06,16376.0,19.55,11,210,246.46292352676392
1784754189.5135977,34,1411.06,16376.0,19.55,14,210,246.71307969093323
1784754189.7637541,34,1411.06,16376.0,19.55,14,210,246.96323609352112
1784754190.0139103,34,1411.06,16376.0,19.73,13,210,247.21339225769043
1784754190.264067,34,1411.06,16376.0,19.73,13,210,247.4635488986969
1784754190.5142426,34,1411.06,16376.0,19.82,9,210,247.7137246131897
1784754190.764431,34,1411.06,16376.0,19.82,9,210,247.9639129638672
1784754191.0145898,34,1411.06,16376.0,19.81,12,210,248.21407175064087
1784754191.2647696,34,1411.06,16376.0,19.81,12,210,248.4642515182495
1784754191.514963,34,1411.06,16376.0,19.72,8,210,248.71444487571716
1784754191.765156,34,1411.06,16376.0,19.72,8,210,248.96463799476624
1784754192.0153105,34,1411.06,16376.0,19.77,13,210,249.2147924900055
1784754192.2654858,34,1411.06,16376.0,19.77,13,210,249.46496772766113
1784754192.5156462,34,1411.06,16376.0,19.84,7,210,249.71512818336487
1784754192.765825,34,1411.06,16376.0,19.84,7,210,249.9653069972992
1784754193.016005,34,1411.06,16376.0,19.73,13,210,250.21548700332642
1784754193.2661686,34,1411.06,16376.0,19.73,13,210,250.46565055847168
1784754193.5163362,34,1411.06,16376.0,19.68,11,210,250.7158181667328
1784754193.7665312,34,1411.06,16376.0,19.68,11,210,250.9660131931305
1784754194.0167146,34,1411.06,16376.0,19.89,14,210,251.21619653701782
1784754194.266899,34,1411.06,16376.0,19.89,14,210,251.46638107299805
1784754194.5170789,34,1411.06,16376.0,19.93,7,210,251.7165608406067
1784754194.7672431,34,1411.06,16376.0,19.93,7,210,251.9667251110077
1784754195.017421,34,1411.06,16376.0,19.74,17,210,252.2169029712677
1784754195.2675989,34,1411.06,16376.0,19.74,17,210,252.4670808315277
1784754195.5177846,34,1411.06,16376.0,19.61,8,210,252.71726655960083
1784754195.7679687,34,1411.06,16376.0,19.61,8,210,252.9674506187439
1784754196.0181286,34,1411.06,16376.0,19.7,16,210,253.21761059761047
1784754196.2683144,34,1411.06,16376.0,19.7,16,210,253.4677963256836
1784754196.5184817,34,1411.06,16376.0,19.62,8,210,253.71796369552612
1784754196.7686489,34,1411.06,16376.0,19.62,8,210,253.96813082695007
1784754197.0188086,34,1411.06,16376.0,19.75,13,210,254.21829056739807
1784754197.2689676,34,1411.06,16376.0,19.75,13,210,254.46844959259033
1784754197.5191395,34,1411.06,16376.0,19.66,8,210,254.71862149238586
1784754197.769311,34,1411.06,16376.0,19.66,8,210,254.96879291534424
1784754198.0194721,34,1411.06,16376.0,19.77,16,210,255.2189540863037
1784754198.2696295,34,1411.06,16376.0,19.77,16,210,255.46911144256592
1784754198.5198088,34,1411.06,16376.0,19.74,7,210,255.7192907333374
1784754198.7699664,34,1411.06,16376.0,19.74,7,210,255.9694483280182
1784754199.020117,34,1411.06,16376.0,19.89,18,210,256.2195990085602
1784754199.2702782,34,1411.06,16376.0,19.89,18,210,256.46976017951965
1784754199.5204551,34,1411.06,16376.0,19.85,7,210,256.71993708610535
1784754199.7706354,34,1411.06,16376.0,19.85,7,210,256.97011733055115
1784754200.0207634,34,1411.06,16376.0,19.92,16,210,257.2202453613281
1784754200.2709258,34,1411.06,16376.0,19.92,16,210,257.4704077243805
1784754200.5210736,34,1411.06,16376.0,19.85,10,210,257.72055554389954
1784754200.771224,34,1411.06,16376.0,19.85,10,210,257.97070598602295
1784754201.021375,34,1411.06,16376.0,19.92,17,210,258.2208569049835
1784754201.2715254,34,1411.06,16376.0,19.92,17,210,258.47100734710693
1784754201.52168,34,1411.06,16376.0,19.9,12,210,258.72116208076477
1784754201.771852,34,1411.06,16376.0,19.9,12,210,258.9713339805603
1784754202.022019,34,1411.06,16376.0,19.94,11,210,259.2215008735657
1784754202.2721772,34,1411.06,16376.0,19.94,11,210,259.4716591835022
1784754202.5223167,34,1411.06,16376.0,19.8,13,210,259.721798658371
1784754202.7724762,34,1411.06,16376.0,19.8,13,210,259.9719581604004
1784754203.0226445,34,1411.06,16376.0,19.64,12,210,260.22212648391724
1784754203.2728026,34,1411.06,16376.0,19.64,12,210,260.4722845554352
1784754203.522955,34,1411.06,16376.0,19.82,14,210,260.7224369049072
1784754203.7731144,34,1411.06,16376.0,19.82,14,210,260.97259640693665
1784754204.023236,34,1411.06,16376.0,19.9,10,210,261.222718000412
1784754204.2734232,34,1411.06,16376.0,19.9,10,210,261.4729051589966
1784754204.5235767,34,1411.06,16376.0,19.81,13,210,261.7230587005615
1784754204.7737274,34,1411.06,16376.0,19.81,13,210,261.9732093811035
1784754205.0238829,34,1411.06,16376.0,19.64,8,210,262.2233648300171
1784754205.2740426,34,1411.06,16376.0,19.64,8,210,262.4735245704651
1784754205.5242178,34,1411.06,16376.0,19.64,12,210,262.7236998081207
1784754205.7743754,34,1411.06,16376.0,19.64,12,210,262.9738574028015
1784754206.0245337,34,1411.06,16376.0,19.56,6,210,263.22401571273804
1784754206.2746875,34,1411.06,16376.0,19.56,6,210,263.47416949272156
1784754206.5248334,34,1411.06,16376.0,19.5,14,210,263.72431540489197
1784754206.77498,34,1411.06,16376.0,19.5,14,210,263.9744620323181
1784754207.0251365,34,1411.06,16376.0,19.46,7,210,264.224618434906
1784754207.275298,34,1411.06,16376.0,19.46,7,210,264.47478008270264
1784754207.5254564,34,1411.06,16376.0,19.57,15,210,264.72493839263916
1784754207.7756088,34,1411.06,16376.0,19.57,15,210,264.9750907421112
1784754208.0257692,34,1411.06,16376.0,19.65,8,210,265.22525119781494
1784754208.2759519,34,1411.06,16376.0,19.65,8,210,265.47543382644653
1784754208.5261092,34,1411.06,16376.0,19.53,13,210,265.72559118270874
1784754208.7762766,34,1411.06,16376.0,19.53,13,210,265.97575855255127
1784754209.02643,34,1411.06,16376.0,19.39,6,210,266.22591185569763
1784754209.2766037,34,1411.06,16376.0,19.39,6,210,266.4760856628418
1784754209.526773,34,1411.06,16376.0,19.55,14,210,266.72625494003296
1784754209.7769384,34,1411.06,16376.0,19.55,14,210,266.97642040252686
1784754210.0271022,34,1411.06,16376.0,19.61,11,210,267.2265841960907
1784754210.2772698,34,1411.06,16376.0,19.61,11,210,267.4767518043518
1784754210.527429,34,1411.06,16376.0,19.66,13,210,267.72691106796265
1784754210.7776053,34,1411.06,16376.0,19.66,13,210,267.9770872592926
1784754211.02777,34,1411.06,16376.0,19.75,11,210,268.22725200653076
1784754211.2779272,34,1411.06,16376.0,19.75,11,210,268.4774091243744
1784754211.5280802,34,1411.06,16376.0,19.85,14,210,268.7275621891022
1784754211.778235,34,1411.06,16376.0,19.85,14,210,268.97771692276
1784754212.0283916,34,1411.06,16376.0,19.88,8,210,269.2278735637665
1784754212.2785542,34,1411.06,16376.0,19.88,8,210,269.4780361652374
1784754212.528709,34,1411.06,16376.0,19.82,13,210,269.72819089889526
1784754212.7788658,34,1411.06,16376.0,19.82,13,210,269.9783477783203
1784754213.0290203,34,1411.06,16376.0,19.73,12,210,270.22850227355957
1784754213.2792122,34,1411.06,16376.0,19.73,12,210,270.47869420051575
1784754213.5293944,34,1411.06,16376.0,19.72,13,210,270.7288763523102
1784754213.7795577,34,1411.06,16376.0,19.72,13,210,270.97903966903687
1784754214.0297284,34,1411.06,16376.0,19.71,7,210,271.2292103767395
1784754214.2799056,34,1411.06,16376.0,19.71,7,210,271.4793875217438
1784754214.530088,34,1411.06,16376.0,19.72,14,210,271.7295699119568
1784754214.7802668,34,1411.06,16376.0,19.72,14,210,271.9797487258911
1784754215.0304263,34,1411.06,16376.0,19.74,8,210,272.22990822792053
1784754215.280606,34,1411.06,16376.0,19.74,8,210,272.4800879955292
1784754215.5307968,34,1411.06,16376.0,19.79,14,210,272.73027873039246
1784754215.7809544,34,1411.06,16376.0,19.79,14,210,272.98043632507324
1784754216.0311072,34,1411.06,16376.0,19.82,7,210,273.23058915138245
1784754216.281291,34,1411.06,16376.0,19.82,7,210,273.48077297210693
1784754216.5314858,34,1411.06,16376.0,19.84,12,210,273.73096776008606
1784754216.7816484,34,1411.06,16376.0,19.84,12,210,273.981130361557
1784754217.0317984,34,1411.06,16376.0,19.77,8,210,274.23128032684326
1784754217.2819679,34,1411.06,16376.0,19.77,8,210,274.481449842453
1784754217.5321615,34,1411.06,16376.0,19.75,11,210,274.73164343833923
1784754217.782312,34,1411.06,16376.0,19.75,11,210,274.98179388046265
1784754218.0324862,34,1411.06,16376.0,19.77,12,210,275.23196816444397
1784754218.2826495,34,1411.06,16376.0,19.77,12,210,275.48213148117065
1784754218.5328083,34,1411.06,16376.0,19.77,10,210,275.73229026794434
