timestamp,temp_gpu,vram_used_mb,vram_total_mb,power_w,gpu_util_pct,sm_clock_mhz,time_sec
1784903028.1146104,54,4853.12,16376.0,242.56,96,2745,11.806724548339844
1784903028.3647687,55,4853.12,16376.0,242.53,96,2745,12.056882858276367
1784903028.6149096,55,4853.12,16376.0,242.53,96,2745,12.307023763656616
1784903028.8650765,55,4853.12,16376.0,243.12,90,2745,12.557190656661987
1784903029.1152313,55,4853.12,16376.0,243.12,90,2745,12.807345390319824
1784903029.3653681,54,4853.12,16376.0,242.77,92,2745,13.057482242584229
1784903029.6162913,54,4853.12,16376.0,242.77,92,2745,13.30840539932251
1784903029.8665016,56,4853.12,16376.0,242.56,92,2745,13.558615684509277
1784903030.1166399,56,4853.12,16376.0,242.56,92,2745,13.808753967285156
1784903030.3667786,55,4853.12,16376.0,243.35,95,2745,14.058892726898193
1784903030.6169279,55,4853.12,16376.0,243.35,95,2745,14.309041976928711
1784903030.8670897,56,4853.12,16376.0,243.19,93,2745,14.559203863143921
1784903031.1172352,56,4853.12,16376.0,243.19,93,2745,14.809349298477173
1784903031.3673775,56,4853.12,16376.0,243.43,96,2745,15.059491634368896
1784903031.6175246,56,4853.12,16376.0,243.43,96,2745,15.309638738632202
1784903031.867672,57,4853.12,16376.0,243.67,92,2745,15.559786081314087
1784903032.1178207,57,4853.12,16376.0,243.67,92,2745,15.809934854507446
1784903032.3679616,57,4853.12,16376.0,243.92,92,2745,16.060075759887695
1784903032.6180847,57,4853.12,16376.0,243.92,92,2745,16.31019878387451
1784903032.8682196,57,4853.12,16376.0,242.91,92,2745,16.560333728790283
1784903033.1186364,57,4853.12,16376.0,242.91,92,2745,16.810750484466553
1784903033.368823,56,4853.12,16376.0,244.02,96,2745,17.06093716621399
1784903033.6189537,56,4853.12,16376.0,244.02,96,2745,17.311067819595337
1784903033.869096,57,4853.12,16376.0,244.42,95,2745,17.56121015548706
1784903034.1192405,57,4853.12,16376.0,244.42,95,2745,17.811354637145996
1784903034.3693538,57,4853.12,16376.0,244.56,90,2745,18.06146788597107
1784903034.6194887,57,4853.12,16376.0,244.56,90,2745,18.31160283088684
1784903034.8696024,57,4853.12,16376.0,244.25,92,2745,18.561716556549072
1784903035.119755,57,4853.12,16376.0,244.25,92,2745,18.811869144439697
1784903035.369888,58,4853.12,16376.0,243.91,92,2745,19.062002182006836
1784903035.620024,58,4853.12,16376.0,243.91,92,2745,19.312138080596924
1784903035.8701758,57,4853.12,16376.0,245.01,95,2745,19.56228995323181
1784903036.1203287,57,4853.12,16376.0,245.01,95,2745,19.812442779541016
1784903036.370465,58,4853.12,16376.0,244.7,93,2745,20.06257915496826
1784903036.621975,58,4853.12,16376.0,244.7,93,2745,20.314089059829712
1784903036.8721092,58,4853.12,16376.0,245.35,95,2745,20.564223289489746
1784903037.1222498,58,4853.12,16376.0,245.35,95,2745,20.814363956451416
1784903037.3723865,58,4853.12,16376.0,245.5,92,2745,21.06450057029724
1784903037.6225197,58,4853.12,16376.0,245.5,92,2745,21.31463384628296
1784903037.872657,58,4853.12,16376.0,246.19,91,2745,21.56477117538452
1784903038.1227927,58,4853.12,16376.0,246.19,91,2745,21.81490683555603
1784903038.372943,57,4853.12,16376.0,245.07,92,2745,22.065057039260864
1784903038.623122,57,4853.12,16376.0,245.07,92,2745,22.31523609161377
1784903038.8732507,58,4853.12,16376.0,245.86,95,2745,22.565364837646484
1784903039.1233761,58,4853.12,16376.0,245.86,95,2745,22.815490245819092
1784903039.373493,59,4853.12,16376.0,245.84,96,2745,23.06560707092285
1784903039.6236095,59,4853.12,16376.0,245.84,96,2745,23.315723657608032
1784903039.8737552,59,4853.12,16376.0,245.88,90,2745,23.565869331359863
1784903040.1239038,59,4853.12,16376.0,245.88,90,2745,23.816017866134644
1784903040.3740425,59,4853.12,16376.0,246.06,92,2745,24.06615662574768
1784903040.6241593,59,4853.12,16376.0,246.06,92,2745,24.31627345085144
1784903040.8742948,60,4853.12,16376.0,245.75,92,2745,24.56640887260437
1784903041.1244364,60,4853.12,16376.0,245.75,92,2745,24.816550493240356
1784903041.3745837,59,4853.12,16376.0,246.93,96,2745,25.06669783592224
1784903041.624722,59,4853.12,16376.0,246.93,96,2745,25.31683611869812
1784903041.87486,59,4853.12,16376.0,246.61,93,2745,25.56697416305542
1784903042.1250184,59,4853.12,16376.0,246.61,93,2745,25.817132472991943
1784903042.375155,60,4853.12,16376.0,246.8,96,2745,26.06726908683777
1784903042.6252964,60,4853.12,16376.0,246.8,96,2745,26.317410469055176
1784903042.875443,60,4853.12,16376.0,246.89,92,2745,26.567557096481323
1784903043.1255891,60,4853.12,16376.0,246.89,92,2745,26.817703247070312
1784903043.375731,60,4853.12,16376.0,247.28,91,2745,27.067845106124878
1784903043.6260355,60,4853.12,16376.0,247.28,91,2745,27.31814956665039
1784903043.8761816,60,4853.12,16376.0,246.45,92,2745,27.56829571723938
1784903044.1263194,60,4853.12,16376.0,246.45,92,2745,27.8184335231781
1784903044.3764567,60,4853.12,16376.0,247.7,96,2745,28.068570852279663
1784903044.626606,60,4853.12,16376.0,247.7,96,2745,28.31872010231018
1784903044.8767536,60,4853.12,16376.0,247.85,96,2745,28.568867683410645
1784903045.12689,60,4853.12,16376.0,247.85,96,2745,28.81900405883789
1784903045.3770251,60,4853.12,16376.0,247.47,90,2745,29.06913924217224
1784903045.6271882,60,4853.12,16376.0,247.47,90,2745,29.319302320480347
1784903045.877328,60,4853.12,16376.0,247.71,92,2745,29.5694420337677
1784903046.1274686,60,4853.12,16376.0,247.71,92,2745,29.81958270072937
1784903046.377641,61,4853.12,16376.0,247.5,92,2745,30.06975507736206
1784903046.6277792,61,4853.12,16376.0,247.5,92,2745,30.31989336013794
1784903046.8779156,61,4853.12,16376.0,248.35,95,2745,30.570029735565186
1784903047.1282501,61,4853.12,16376.0,248.35,95,2745,30.820364236831665
1784903047.3783967,61,4853.12,16376.0,248.14,93,2730,31.070510864257812
1784903047.6285257,61,4853.12,16376.0,248.14,93,2730,31.320639848709106
1784903047.878664,47,4853.12,16376.0,199.63,0,2760,31.570778131484985
