timestamp,temp_gpu,vram_used_mb,vram_total_mb,power_w,gpu_util_pct,sm_clock_mhz,time_sec
1784753734.294975,50,5588.44,16376.0,221.56,99,2745,10.75892949104309
1784753734.5451381,50,5588.44,16376.0,221.71,100,2745,11.009092569351196
1784753734.7953002,50,5588.44,16376.0,221.71,100,2745,11.259254693984985
1784753735.045447,50,5588.44,16376.0,221.78,100,2745,11.509401559829712
1784753735.2955875,50,5588.44,16376.0,221.78,100,2745,11.759541988372803
1784753735.5457451,50,5588.44,16376.0,221.81,99,2745,12.009699583053589
1784753735.7958992,50,5588.44,16376.0,221.81,99,2745,12.259853601455688
1784753736.0460572,50,5588.44,16376.0,221.98,100,2745,12.510011672973633
1784753736.2962217,50,5588.44,16376.0,221.98,100,2745,12.760176181793213
1784753736.5463805,51,5588.44,16376.0,222.13,100,2745,13.010334968566895
1784753736.7965374,51,5588.44,16376.0,222.13,100,2745,13.260491847991943
1784753737.0466876,51,5588.44,16376.0,222.31,100,2745,13.510642051696777
1784753737.2968338,51,5588.44,16376.0,222.31,100,2745,13.760788202285767
1784753737.5469787,51,5588.44,16376.0,222.16,99,2745,14.01093316078186
1784753737.7971418,51,5588.44,16376.0,222.16,99,2745,14.261096239089966
1784753738.0473378,51,5588.44,16376.0,222.29,100,2745,14.511292219161987
1784753738.2974982,51,5588.44,16376.0,222.29,100,2745,14.761452674865723
1784753738.547676,51,5588.44,16376.0,222.34,100,2745,15.011630535125732
1784753738.7978377,51,5588.44,16376.0,222.34,100,2745,15.261792182922363
1784753739.0480006,52,5588.44,16376.0,222.29,99,2745,15.51195502281189
1784753739.298192,52,5588.44,16376.0,222.29,99,2745,15.762146472930908
1784753739.5483255,52,5588.44,16376.0,222.29,100,2745,16.012279987335205
1784753739.7985027,52,5588.44,16376.0,222.29,100,2745,16.262457132339478
1784753740.048679,52,5588.44,16376.0,222.5,100,2745,16.512633562088013
1784753740.298832,52,5588.44,16376.0,222.5,100,2745,16.762786388397217
1784753740.5489962,52,5588.44,16376.0,222.59,99,2745,17.012950658798218
1784753740.799141,52,5588.44,16376.0,222.59,99,2745,17.263095378875732
1784753741.049303,52,5588.44,16376.0,222.72,100,2745,17.51325750350952
1784753741.299459,52,5588.44,16376.0,222.72,100,2745,17.763413429260254
1784753741.5496197,53,5588.44,16376.0,222.78,100,2745,18.01357412338257
1784753741.7997622,53,5588.44,16376.0,222.78,100,2745,18.26371669769287
1784753742.0498998,53,5588.44,16376.0,223.02,100,2745,18.513854265213013
1784753742.300045,53,5588.44,16376.0,223.02,100,2745,18.763999462127686
1784753742.5501873,53,5588.44,16376.0,223.07,99,2745,19.01414179801941
1784753742.800337,53,5588.44,16376.0,223.07,99,2745,19.264291524887085
1784753743.0504837,53,5588.44,16376.0,223.25,100,2745,19.514438152313232
1784753743.300647,53,5588.44,16376.0,223.25,100,2745,19.764601469039917
1784753743.5508075,53,5588.44,16376.0,223.18,100,2745,20.014761924743652
1784753743.80095,53,5588.44,16376.0,223.18,100,2745,20.264904499053955
1784753744.0510862,53,5588.44,16376.0,223.19,99,2745,20.515040636062622
1784753744.301235,53,5588.44,16376.0,223.19,99,2745,20.76518940925598
1784753744.551383,54,5588.44,16376.0,223.25,100,2745,21.015337467193604
1784753744.8015492,54,5588.44,16376.0,223.25,100,2745,21.265503644943237
1784753745.0517015,54,5588.44,16376.0,223.66,100,2745,21.515655994415283
1784753745.3018405,54,5588.44,16376.0,223.66,100,2745,21.7657949924469
1784753745.5519898,54,5588.44,16376.0,223.27,99,2745,22.015944242477417
1784753745.8021333,54,5588.44,16376.0,223.27,99,2745,22.266087770462036
1784753746.0522761,54,5588.44,16376.0,224.06,100,2745,22.516230583190918
1784753746.3024268,54,5588.44,16376.0,224.06,100,2745,22.76638126373291
1784753746.5525753,54,5588.44,16376.0,224.26,100,2745,23.01652979850769
1784753746.8027325,54,5588.44,16376.0,224.26,100,2745,23.26668691635132
1784753747.0528986,54,5588.44,16376.0,224.89,100,2745,23.516853094100952
1784753747.3030488,54,5588.44,16376.0,224.89,100,2745,23.767003297805786
1784753747.5531938,54,5588.44,16376.0,224.51,99,2745,24.01714825630188
1784753747.8033116,54,5588.44,16376.0,224.51,99,2745,24.267266035079956
1784753748.053454,55,5588.44,16376.0,224.57,100,2745,24.51740837097168
1784753748.3035946,55,5588.44,16376.0,224.57,100,2745,24.76754903793335
1784753748.5537584,55,5588.44,16376.0,224.62,100,2745,25.017712831497192
1784753748.803921,55,5588.44,16376.0,224.62,100,2745,25.26787543296814
1784753749.0540676,55,5588.44,16376.0,224.87,100,2745,25.518022060394287
1784753749.3042183,55,5588.44,16376.0,224.87,100,2745,25.76817274093628
1784753749.554381,55,5588.44,16376.0,224.99,100,2745,26.018335342407227
1784753749.8045366,55,5588.44,16376.0,224.99,100,2745,26.26849102973938
1784753750.05468,55,5588.44,16376.0,225.11,100,2745,26.518634557724
1784753750.3048177,55,5588.44,16376.0,225.11,100,2745,26.76877212524414
1784753750.554963,55,5588.44,16376.0,225.12,99,2745,27.018917560577393
1784753750.8051152,55,5588.44,16376.0,225.12,99,2745,27.26906967163086
1784753751.0552523,56,5588.44,16376.0,225.34,100,2745,27.519206762313843
1784753751.3053992,56,5588.44,16376.0,225.34,100,2745,27.76935362815857
1784753751.5555663,56,5588.44,16376.0,225.28,100,2745,28.01952075958252
1784753751.8057468,56,5588.44,16376.0,225.28,100,2745,28.2697012424469
1784753752.0559204,59,5588.44,16376.0,224.28,100,2745,28.519874811172485
1784753752.306081,59,5588.44,16376.0,224.28,100,2745,28.7700355052948
1784753752.5562332,55,5588.44,16376.0,222.24,99,2745,29.020187616348267
1784753752.8063884,55,5588.44,16376.0,222.24,99,2745,29.27034282684326
1784753753.0565405,56,5588.44,16376.0,222.82,100,2745,29.52049493789673
1784753753.3067148,56,5588.44,16376.0,222.82,100,2745,29.77066922187805
1784753753.5568674,59,5588.44,16376.0,223.95,100,2745,30.020821809768677
1784753753.8070014,59,5588.44,16376.0,223.95,100,2745,30.270955801010132
1784753754.0571418,59,5588.44,16376.0,224.44,100,2745,30.521096229553223
1784753754.3073082,59,5588.44,16376.0,224.44,100,2745,30.771262645721436
1784753754.5574741,58,5588.44,16376.0,225.02,100,2745,31.02142858505249
1784753754.807626,58,5588.44,16376.0,225.02,100,2745,31.271580457687378
1784753755.0577765,56,5588.44,16376.0,224.28,100,2745,31.52173089981079
1784753755.3079245,56,5588.44,16376.0,224.28,100,2745,31.771878957748413
1784753755.558078,56,5588.44,16376.0,224.2,99,2745,32.022032499313354
1784753755.808228,56,5588.44,16376.0,224.2,99,2745,32.27218246459961
1784753756.0583718,57,5588.44,16376.0,224.29,99,2745,32.52232623100281
1784753756.30852,57,5588.44,16376.0,224.29,99,2745,32.77247452735901
1784753756.5586565,58,5588.44,16376.0,224.11,100,2745,33.022610902786255
1784753756.808827,58,5588.44,16376.0,224.11,100,2745,33.27278137207031
1784753757.0590026,58,5588.44,16376.0,224.22,100,2745,33.52295708656311
1784753757.3091526,58,5588.44,16376.0,224.22,100,2745,33.773107051849365
1784753757.5593023,59,5588.44,16376.0,223.68,100,2745,34.02325677871704
1784753757.8094764,59,5588.44,16376.0,223.68,100,2745,34.273430824279785
1784753758.0596359,56,5588.44,16376.0,223.13,99,2745,34.523590326309204
1784753758.3097832,56,5588.44,16376.0,223.13,99,2745,34.77373766899109
1784753758.5599377,57,5588.44,16376.0,223.95,100,2745,35.02389216423035
1784753758.8101006,57,5588.44,16376.0,223.95,100,2745,35.27405500411987
1784753759.0602608,57,5588.44,16376.0,225.41,100,2745,35.52421522140503
1784753759.3104084,57,5588.44,16376.0,225.41,100,2745,35.77436280250549
1784753759.5605645,57,5588.44,16376.0,226.06,99,2745,36.024518966674805
1784753759.8107297,57,5588.44,16376.0,226.06,99,2745,36.27468419075012
1784753760.0608928,61,5588.44,16376.0,224.22,100,2745,36.52484726905823
1784753760.3110588,61,5588.44,16376.0,224.22,100,2745,36.77501320838928
1784753760.5612166,56,5588.44,16376.0,223.25,100,2745,37.02517104148865
1784753760.8113863,56,5588.44,16376.0,223.25,100,2745,37.27534079551697
1784753761.0615418,60,5588.44,16376.0,220.79,100,2745,37.52549624443054
1784753761.3116877,60,5588.44,16376.0,220.79,100,2745,37.77564215660095
1784753761.5618377,60,5588.44,16376.0,222.79,99,2745,38.02579212188721
1784753761.8119826,60,5588.44,16376.0,222.79,99,2745,38.2759370803833
1784753762.062125,60,5588.44,16376.0,224.86,100,2745,38.526079416275024
1784753762.312291,60,5588.44,16376.0,224.86,100,2745,38.77624535560608
1784753762.5624502,57,5588.44,16376.0,221.18,100,2745,39.02640461921692
1784753762.8125904,57,5588.44,16376.0,221.18,100,2745,39.27654480934143
1784753763.0627313,57,5588.44,16376.0,221.36,100,2745,39.52668571472168
